IdCliente,Fecha Nacimiento,Actividad Laboral,Estado Civil,Nivel Educacional,Tiene Mora,Saldo Medio Anual,Tiene Crédito Hipotecario,Tiene Crédito de Consumo,Medio de Contacto Preferente,Contactos con su Ejecutivo,Tiene Inversiones
303,3/10/1957,Trabajador Dependiente,Casado,Enseñanza Básica,No,161000,No,No,Fono Particular,0,No
304,3/10/1949,Jubilado,Casado,Universitario,No,3771000,No,No,Fono Particular,0,No
305,3/10/1952,Jubilado,Casado,Universitario,No,9480000,No,No,Celular,0,Si
306,3/10/1952,Jubilado,Divorciado,Universitario,No,3810000,Si,No,Celular,0,No
307,3/10/1957,Jubilado,Casado,Universitario,No,935000,No,No,Celular,2,Si
308,3/10/1956,Jubilado,Casado,Universitario,No,4912000,No,No,Fono Particular,3,No
309,3/10/1953,Jubilado,Casado,Universitario,No,5539000,No,No,Celular,1,No
310,3/10/1950,Jubilado,Casado,Universitario,No,2575000,No,No,Celular,1,No
311,3/10/1957,Jubilado,Casado,Universitario,No,935000,No,No,Celular,1,No
312,3/10/1953,Jubilado,Casado,Universitario,No,1714000,No,No,Fono Particular,0,Si
313,3/10/1952,Jubilado,Casado,Universitario,No,921000,No,No,Fono Particular,0,Si
314,3/10/1955,Gerente,Casado,Universitario,No,4515000,No,No,Fono Particular,0,No
315,3/10/1956,Jubilado,Casado,Universitario,No,1843000,No,No,Celular,3,Si
316,3/10/1953,Jubilado,Divorciado,Universitario,No,2308000,No,No,Fono Particular,2,No
317,3/10/1957,Jubilado,Casado,Universitario,No,935000,No,No,Celular,3,Si
318,3/10/1951,Jubilado,Casado,Universitario,No,10253000,No,No,Fono Particular,0,No
319,3/10/1955,Jubilado,Casado,Universitario,No,6027000,No,No,Celular,0,No
320,3/10/1950,Jubilado,Casado,Universitario,No,20422000,No,No,Celular,0,No
321,3/10/1949,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
322,3/10/1952,Jubilado,Casado,Universitario,No,291000,No,No,Celular,0,No
323,3/10/1953,Jubilado,Divorciado,Universitario,No,166000,No,No,Celular,0,No
324,3/10/1956,Jubilado,Casado,Técnico Profesional,No,7819000,No,No,Celular,0,No
325,3/10/1949,Jubilado,Casado,Universitario,No,279000,No,No,Fono Particular,0,No
326,3/10/1951,Jubilado,Divorciado,Universitario,No,4079000,No,No,Celular,0,Si
327,3/10/1950,Jubilado,Casado,Universitario,No,1765000,No,No,Fono Particular,0,Si
328,3/10/1951,Jubilado,Casado,Universitario,No,4286000,No,No,Celular,0,No
329,3/10/1957,Jubilado,Casado,Universitario,No,1124000,No,No,Fono Particular,0,No
330,3/10/1949,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
331,3/10/1954,Jubilado,Casado,Universitario,No,2894000,No,No,Fono Particular,2,No
332,3/10/1954,Jubilado,Casado,Universitario,No,1742000,No,No,Celular,0,No
333,3/10/1956,Jubilado,Casado,Universitario,No,4912000,No,No,Fono Particular,0,No
334,3/10/1949,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Fono Particular,2,No
335,3/10/1949,Jubilado,Casado,Universitario,No,1413000,No,No,Celular,0,Si
336,3/10/1953,Jubilado,Casado,Universitario,No,5539000,No,No,Celular,3,No
337,3/10/1950,Jubilado,Divorciado,Universitario,No,29080000,No,No,Celular,4,Si
338,3/11/1952,Jubilado,Casado,Universitario,No,1388000,No,No,Celular,3,No
339,3/11/1954,Jubilado,Casado,Universitario,No,508000,No,No,Celular,1,No
340,3/11/1956,Jubilado,Casado,Técnico Profesional,No,519000,No,No,Fono Particular,2,Si
341,3/11/1956,Jubilado,Soltero,Universitario,No,1050000,No,No,Celular,2,Si
342,3/11/1952,Jubilado,Casado,Universitario,No,443000,No,No,Celular,0,No
343,3/11/1952,Jubilado,Casado,Universitario,No,542000,No,No,Celular,5,Si
344,3/11/1954,Jubilado,Casado,Universitario,No,796000,No,No,Celular,2,Si
345,3/11/1951,Jubilado,Casado,Enseñanza Media,No,19000,No,No,Celular,0,No
346,3/11/1957,Jubilado,Casado,Universitario,No,9160000,No,No,Celular,3,No
347,3/11/1956,Jubilado,Soltero,Universitario,No,1050000,No,No,Celular,0,No
348,3/11/1955,Jubilado,Casado,Técnico Profesional,No,3443000,No,No,Fono Particular,0,Si
349,3/11/1957,Jubilado,Casado,Universitario,No,250000,No,No,Fono Particular,0,No
350,3/11/1956,Jubilado,Divorciado,Universitario,No,5028000,No,No,Celular,0,Si
351,3/11/1951,Jubilado,Divorciado,Universitario,No,7111000,Si,No,Celular,0,Si
352,3/11/1951,Jubilado,Casado,Técnico Profesional,No,739000,No,No,Celular,0,Si
353,3/11/1957,Jubilado,Casado,Universitario,No,1843000,No,No,Celular,0,Si
354,3/11/1957,Jubilado,Casado,Universitario,No,934000,No,No,Celular,0,Si
355,3/11/1957,Gerente,Casado,Universitario,No,1609000,No,No,Celular,0,Si
356,3/11/1956,Jubilado,Casado,Técnico Profesional,No,519000,No,No,Fono Particular,1,Si
357,3/11/1951,Jubilado,Casado,Universitario,No,154000,No,No,Celular,0,No
358,3/11/1954,Jubilado,Casado,Universitario,No,5539000,No,No,Fono Particular,0,Si
359,3/11/1953,Jubilado,Divorciado,Universitario,No,1092000,No,No,Celular,0,No
360,3/11/1958,Gerente,Casado,Universitario,No,683000,No,No,Fono Particular,0,No
361,3/11/1951,Jubilado,Casado,Universitario,No,2575000,No,No,Celular,0,No
362,3/11/1956,Jubilado,Casado,Técnico Profesional,No,519000,No,No,Fono Particular,0,No
363,3/11/1952,Jubilado,Casado,Universitario,No,1388000,No,No,Fono Particular,6,No
364,3/11/1956,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,8,Si
365,3/11/1956,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,7,No
366,3/11/1950,Jubilado,Casado,Universitario,No,459000,No,No,Celular,0,Si
367,3/11/1953,Jubilado,Casado,Universitario,No,1641000,Si,No,Celular,0,Si
368,3/11/1952,Jubilado,Casado,Universitario,No,1388000,No,No,Fono Particular,1,Si
369,3/11/1950,Jubilado,Casado,Universitario,No,279000,No,No,Celular,0,No
370,3/11/1956,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,3,No
371,3/11/1954,Jubilado,Casado,Universitario,No,796000,No,No,Celular,3,Si
372,3/11/1951,Jubilado,Divorciado,Universitario,No,7111000,Si,No,Celular,1,No
373,3/11/1956,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,5,No
374,3/11/1957,Jubilado,Casado,Universitario,No,448000,No,No,Celular,1,No
375,3/11/1958,Jubilado,Divorciado,Universitario,No,3203000,No,No,Celular,0,Si
376,3/11/1951,Jubilado,Casado,Universitario,No,253000,No,No,Celular,0,No
377,3/11/1955,Jubilado,Casado,Universitario,No,1292000,No,No,Celular,0,No
378,3/11/1954,Jubilado,Divorciado,Universitario,No,2308000,No,No,Fono Particular,0,Si
379,3/11/1957,Jubilado,Casado,Universitario,No,448000,No,No,Celular,0,Si
380,3/11/1952,Jubilado,Casado,Universitario,No,542000,No,No,Fono Particular,0,No
381,3/11/1954,Jubilado,Casado,Universitario,No,508000,No,No,Celular,0,Si
382,3/12/1957,Jubilado,Casado,Universitario,No,951000,No,Si,Celular,1,Si
383,3/12/1955,Jubilado,Casado,Universitario,No,4657000,No,No,Fono Particular,8,Si
384,3/12/1957,Trabajador Independiente,Casado,Universitario,No,132000,No,No,Celular,0,No
385,3/12/1955,Jubilado,Casado,Universitario,No,796000,No,No,Celular,0,No
386,3/12/1958,Jubilado,Casado,Universitario,No,763000,No,No,Celular,0,Si
387,3/12/1954,Jubilado,Soltero,Técnico Profesional,No,588000,No,Si,Celular,0,No
388,3/12/1957,Trabajador Independiente,Casado,Universitario,No,132000,No,No,Celular,1,No
389,3/12/1951,Jubilado,Casado,Universitario,No,5715000,No,No,Celular,2,Si
390,3/12/1951,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
391,3/12/1951,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Celular,3,No
392,3/12/1951,Jubilado,Casado,Universitario,No,2304000,No,No,Fono Particular,0,Si
393,3/12/1959,Trabajador Dependiente,Casado,Enseñanza Básica,No,2600000,No,No,Celular,3,Si
394,3/12/1958,Jubilado,Soltero,Universitario,No,1285000,No,No,Fono Particular,7,No
395,3/12/1951,Jubilado,Casado,Universitario,No,0,No,No,Celular,0,No
396,3/12/1954,Jubilado,Casado,Universitario,No,4269000,No,No,Fono Particular,0,No
397,3/12/1951,Jubilado,Casado,Universitario,No,5715000,No,No,Celular,3,Si
398,3/12/1957,Jubilado,Casado,Universitario,No,3561000,No,No,Fono Particular,7,Si
399,3/12/1955,Jubilado,Casado,Universitario,No,4657000,No,No,Celular,16,No
400,3/12/1959,Trabajador Dependiente,Casado,Enseñanza Básica,No,2321000,No,No,Celular,12,Si
401,3/12/1958,Jubilado,Casado,Universitario,No,1978000,No,No,Celular,0,Si
402,3/12/1953,Jubilado,Soltero,Universitario,No,614000,No,No,Celular,0,No
403,3/12/1955,Trabajador Dependiente,Casado,Universitario,No,1165000,No,No,Celular,0,No
404,3/12/1951,Jubilado,Casado,Universitario,No,2079000,No,No,Celular,3,No
405,3/12/1953,Jubilado,Casado,Universitario,No,2000,No,No,Celular,0,No
406,3/12/1952,Jubilado,Casado,Universitario,No,1612000,No,No,Celular,0,Si
407,3/12/1957,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,1,No
408,3/12/1952,Gerente,Casado,Universitario,No,7003000,No,No,Fono Particular,0,No
409,3/12/1956,Jubilado,Casado,Universitario,No,806000,No,No,Celular,0,No
410,3/12/1951,Jubilado,Casado,Universitario,No,17739000,No,No,Celular,0,No
411,3/12/1956,Trabajador Dependiente,Casado,Universitario,No,4415000,No,No,Fono Particular,0,No
412,3/12/1956,Jubilado,Casado,Técnico Profesional,No,1940000,No,No,Fono Particular,0,Si
413,3/12/1955,Jubilado,Casado,Universitario,No,1129000,No,No,Celular,1,Si
414,3/12/1955,Jubilado,Casado,Universitario,No,3856000,No,No,Celular,1,Si
415,3/12/1959,Trabajador Dependiente,Casado,Técnico Profesional,No,413000,No,No,Fono Particular,0,No
416,3/12/1954,Jubilado,Casado,Universitario,No,1533000,No,No,Celular,0,Si
417,3/12/1955,Jubilado,Casado,Universitario,No,4657000,No,No,Celular,5,Si
418,3/12/1951,Jubilado,Divorciado,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
419,3/12/1955,Jubilado,Casado,Universitario,No,1129000,No,No,Celular,0,Si
420,3/12/1952,Jubilado,Casado,Universitario,No,676000,No,No,Celular,0,No
421,3/12/1958,Jubilado,Casado,Universitario,No,6253000,No,No,Fono Particular,0,No
422,3/12/1958,Gerente,Casado,Universitario,No,6199000,No,No,Celular,0,No
423,3/12/1958,Jubilado,Soltero,Universitario,No,1285000,No,No,Fono Particular,2,No
424,3/12/1951,Jubilado,Casado,Enseñanza Media,No,0,No,No,Celular,0,No
425,3/12/1953,Jubilado,Casado,Universitario,No,1388000,No,No,Fono Particular,0,Si
426,3/12/1952,Jubilado,Casado,Universitario,No,3232000,No,No,Celular,0,No
427,3/12/1959,Trabajador Dependiente,Casado,Universitario,No,4130000,No,No,Celular,0,No
428,3/12/1958,Jubilado,Casado,Universitario,No,9160000,No,No,Celular,0,No
429,3/12/1957,Jubilado,Divorciado,Universitario,No,438000,No,No,Celular,0,Si
430,3/12/1951,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Celular,6,No
431,3/12/1958,Jubilado,Soltero,Universitario,No,1285000,No,No,Fono Particular,9,No
432,3/12/1957,Jubilado,Divorciado,Universitario,No,402000,No,No,Celular,0,No
433,3/12/1959,Trabajador Dependiente,Casado,Enseñanza Básica,No,2321000,No,No,Celular,6,No
434,3/13/1957,Jubilado,Divorciado,Técnico Profesional,No,392000,No,No,Fono Particular,0,Si
435,3/13/1955,Jubilado,Casado,Universitario,No,2064000,No,No,Celular,1,No
436,3/13/1957,Trabajador Dependiente,Casado,Universitario,No,3020000,No,No,Fono Particular,3,Si
437,3/13/1959,Trabajador Dependiente,Casado,Universitario,No,29941000,No,No,Fono Particular,3,No
438,3/13/1957,Jubilado,Divorciado,Universitario,No,275000,No,No,Celular,1,No
439,3/13/1954,Jubilado,Casado,Universitario,No,1712000,No,No,Celular,0,Si
440,3/13/1952,Jubilado,Divorciado,Enseñanza Media,No,0,No,No,Celular,1,No
441,3/13/1953,Empresario,Casado,Universitario,No,15265000,No,No,Celular,2,No
442,3/13/1957,Jubilado,Casado,Universitario,No,2651000,No,No,Celular,0,No
443,3/13/1957,Jubilado,Casado,Universitario,No,4388000,No,No,Celular,3,No
444,3/13/1960,Trabajador Dependiente,Casado,Enseñanza Básica,No,2600000,No,No,Celular,1,Si
445,3/13/1952,Jubilado,Casado,Universitario,No,5715000,No,No,Celular,0,Si
446,3/13/1957,Técnico,Casado,Técnico Profesional,No,383000,No,No,Celular,3,No
447,3/13/1958,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,1311000,No,No,Celular,1,Si
448,3/13/1957,Jubilado,Casado,Universitario,No,653000,No,No,Fono Particular,1,Si
449,3/13/1956,Jubilado,Divorciado,Universitario,No,5584000,No,No,Celular,0,Si
450,3/13/1957,Jubilado,Casado,Universitario,No,2651000,No,No,Celular,2,No
451,3/13/1953,Jubilado,Casado,Enseñanza Media,No,91000,No,No,Fono Particular,0,No
452,3/13/1955,Jubilado,Divorciado,Universitario,No,1236000,Si,No,Celular,0,Si
453,3/13/1952,Jubilado,Casado,Universitario,No,14220000,Si,No,Celular,0,Si
454,3/13/1957,Jubilado,Casado,Universitario,No,4847000,No,No,Celular,0,No
455,3/13/1952,Jubilado,Casado,Enseñanza Básica,No,0,No,No,Celular,0,No
456,3/13/1958,Jubilado,Divorciado,Universitario,No,4380000,No,No,Celular,0,Si
457,3/13/1959,Trabajador Dependiente,Soltero,Universitario,No,1285000,No,No,Fono Particular,0,No
458,3/13/1959,Trabajador Dependiente,Casado,Universitario,No,3895000,No,No,Celular,0,No
459,3/13/1960,Trabajador Dependiente,Casado,Enseñanza Básica,No,2600000,No,No,Celular,0,Si
460,3/13/1956,Jubilado,Casado,Universitario,No,1651000,No,No,Celular,0,No
461,3/13/1955,Jubilado,Casado,Enseñanza Media,No,3000,No,No,Celular,1,No
462,3/13/1952,Jubilado,Divorciado,Universitario,No,261000,No,No,Celular,0,No
463,3/13/1956,Gerente,Casado,Universitario,No,13297000,No,No,Celular,2,No
464,3/13/1960,Trabajador Dependiente,Casado,Enseñanza Básica,No,10394000,No,No,Fono Particular,0,No
465,3/13/1956,Jubilado,Casado,Técnico Profesional,No,1741000,No,No,Celular,0,No
466,3/13/1953,Jubilado,Divorciado,Universitario,No,1729000,No,No,Celular,0,Si
467,3/13/1955,Jubilado,Casado,Universitario,No,2064000,No,No,Celular,3,No
468,3/13/1956,Jubilado,Casado,Universitario,No,1696000,No,No,Celular,0,Si
469,3/13/1952,Jubilado,Casado,Universitario,No,2988000,No,No,Fono Particular,0,Si
470,3/13/1954,Jubilado,Casado,Técnico Profesional,No,362000,No,No,Fono Particular,0,No
471,3/13/1958,Jubilado,Casado,Universitario,No,2850000,No,No,Celular,0,Si
472,3/13/1956,Jubilado,Casado,Universitario,No,4657000,No,No,Celular,0,Si
473,3/13/1957,Jubilado,Casado,Universitario,No,653000,No,No,Fono Particular,0,Si
474,3/13/1954,Técnico,Casado,Técnico Profesional,No,353000,No,No,Celular,2,No
475,3/13/1960,Trabajador Dependiente,Divorciado,Universitario,No,3104000,No,No,Fono Particular,1,No
476,3/13/1960,Trabajador Dependiente,Casado,Enseñanza Básica,No,3230000,No,No,Celular,3,Si
477,3/13/1958,Trabajador Independiente,Casado,Enseñanza Media,No,5946000,No,No,Celular,0,No
478,3/13/1952,Jubilado,Casado,Universitario,No,1998000,No,No,Celular,0,No
479,3/13/1959,Trabajador Dependiente,Casado,Universitario,No,2887000,No,No,Celular,0,Si
480,3/13/1957,Jubilado,Casado,Universitario,No,4388000,No,No,Celular,0,Si
481,3/13/1957,Técnico,Casado,Técnico Profesional,No,383000,No,No,Celular,0,Si
482,3/13/1958,Jubilado,Casado,Universitario,No,3561000,No,No,Fono Particular,0,Si
483,3/13/1954,Jubilado,Casado,Universitario,No,2171000,No,No,Celular,0,No
484,3/13/1954,Trabajador Dependiente,Casado,Enseñanza Básica,No,227000,No,No,Celular,0,No
485,3/13/1958,Jubilado,Casado,Universitario,No,951000,No,Si,Celular,0,No
486,3/13/1953,Jubilado,Casado,Universitario,No,1486000,No,No,Fono Particular,0,No
487,3/13/1958,Jubilado,Divorciado,Universitario,No,780000,No,No,Fono Particular,0,No
488,3/14/1954,Jubilado,Casado,Universitario,No,2575000,No,No,Fono Particular,0,Si
489,3/14/1961,Trabajador Dependiente,Casado,Técnico Profesional,No,647000,No,No,Fono Particular,1,No
490,3/14/1955,Jubilado,Casado,Universitario,No,3782000,No,No,Celular,0,No
491,3/14/1958,Jubilado,Divorciado,Universitario,No,383000,No,No,Celular,0,No
492,3/14/1958,Jubilado,Casado,Universitario,No,6422000,No,No,Celular,0,Si
493,3/14/1956,Jubilado,Casado,Técnico Profesional,No,1236000,No,No,Celular,0,No
494,3/14/1958,Jubilado,Casado,Universitario,No,7781000,No,No,Celular,0,No
495,3/14/1954,Gerente,Casado,Universitario,No,5563000,No,No,Celular,0,No
496,3/14/1957,Trabajador Dependiente,Casado,Universitario,No,4000,No,No,Celular,9,No
497,3/14/1957,Jubilado,Divorciado,Universitario,No,4531000,No,No,Celular,0,No
498,3/14/1956,Jubilado,Casado,Universitario,No,1164000,No,No,Fono Particular,2,No
499,3/14/1953,Jubilado,Divorciado,Universitario,No,828000,No,No,Celular,0,No
500,3/14/1959,Trabajador Dependiente,Casado,Enseñanza Básica,No,2346000,No,No,Celular,6,No
501,3/14/1958,Jubilado,Casado,Universitario,No,1310000,No,No,Celular,1,No
502,3/14/1961,Gerente,Casado,Universitario,No,1295000,No,No,Celular,0,No
503,3/14/1956,Jubilado,Casado,Universitario,No,15834000,No,No,Celular,1,No
504,3/14/1958,Jubilado,Casado,Universitario,No,4982000,No,No,Celular,0,No
505,3/14/1957,Jubilado,Casado,Universitario,No,616000,No,No,Celular,1,No
506,3/14/1960,Trabajador Dependiente,Casado,Universitario,No,2815000,No,No,Celular,1,No
507,3/14/1960,Trabajador Dependiente,Casado,Universitario,No,2626000,No,No,Fono Particular,2,No
508,3/14/1961,Trabajador Dependiente,Casado,Enseñanza Básica,No,3230000,No,No,Celular,1,No
509,3/14/1958,Jubilado,Casado,Universitario,No,2795000,No,No,Celular,0,Si
510,3/14/1958,Jubilado,Divorciado,Universitario,No,482000,No,No,Fono Particular,2,Si
511,3/14/1960,Trabajador Dependiente,Casado,Universitario,No,1024000,No,No,Celular,0,No
512,3/14/1960,Trabajador Dependiente,Casado,Técnico Profesional,No,853000,No,No,Celular,0,No
513,3/14/1958,Jubilado,Divorciado,Universitario,No,275000,No,No,Celular,0,No
514,3/14/1957,Gerente,Casado,Universitario,No,13297000,No,No,Celular,0,No
515,3/14/1953,Jubilado,Divorciado,Universitario,No,4572000,No,No,Celular,16,No
516,3/14/1953,Jubilado,Casado,Universitario,No,324000,No,No,Celular,7,No
517,3/14/1953,Jubilado,Casado,Enseñanza Media,No,0,No,No,Celular,5,No
518,3/14/1954,Jubilado,Divorciado,Universitario,No,6850000,No,No,Fono Particular,4,No
519,3/14/1955,Jubilado,Casado,Universitario,No,3782000,No,No,Celular,1,No
520,3/14/1954,Gerente,Casado,Universitario,No,10171000,No,No,Celular,0,No
521,3/14/1954,Empresario,Casado,Universitario,No,15265000,No,No,Celular,0,No
522,3/14/1959,Trabajador Dependiente,Casado,Universitario,No,3075000,No,No,Fono Particular,0,No
523,3/14/1959,Trabajador Dependiente,Divorciado,Enseñanza Básica,No,1311000,No,No,Celular,0,Si
524,3/14/1959,Trabajador Dependiente,Casado,Técnico Profesional,No,4290000,No,No,Fono Particular,0,No
525,3/14/1955,Trabajador Dependiente,Casado,Universitario,No,6797000,No,No,Celular,0,No
526,3/14/1960,Trabajador Dependiente,Casado,Universitario,No,3175000,No,No,Celular,0,No
527,3/14/1958,Jubilado,Casado,Universitario,No,1310000,No,No,Celular,0,No
528,3/14/1961,Trabajador Dependiente,Casado,Universitario,No,44000,No,No,Celular,2,No
529,3/14/1957,Jubilado,Casado,Universitario,No,6538000,No,No,Celular,0,Si
530,3/14/1953,Jubilado,Soltero,Enseñanza Básica,No,0,No,No,Fono Particular,0,No
531,3/14/1956,Jubilado,Casado,Universitario,No,15834000,No,No,Fono Particular,0,No
532,3/14/1958,Jubilado,Casado,Universitario,No,8897000,No,No,Celular,0,No
533,3/14/1961,Trabajador Dependiente,Divorciado,Universitario,No,3104000,No,No,Fono Particular,0,No
534,3/14/1959,Trabajador Dependiente,Casado,Enseñanza Básica,No,2346000,No,No,Celular,2,No
535,3/14/1961,Trabajador Dependiente,Casado,Universitario,No,1853000,No,No,Fono Particular,0,Si
536,3/14/1960,Trabajador Dependiente,Casado,Universitario,No,2626000,No,No,Celular,0,Si
537,3/14/1953,Jubilado,Divorciado,Enseñanza Media,No,0,No,No,Celular,0,No
538,3/14/1956,Jubilado,Casado,Universitario,No,1164000,No,No,Fono Particular,0,No
539,3/14/1957,Jubilado,Casado,Universitario,No,616000,No,No,Celular,0,No
540,3/14/1960,Trabajador Dependiente,Casado,Universitario,No,2815000,No,No,Celular,0,No
541,3/14/1955,Técnico,Casado,Técnico Profesional,No,353000,No,No,Celular,0,No
542,3/14/1956,Jubilado,Casado,Universitario,No,2064000,No,No,Celular,0,No
543,3/14/1961,Trabajador Dependiente,Casado,Universitario,No,2384000,No,No,Celular,0,Si
544,3/14/1958,Trabajador Dependiente,Casado,Universitario,No,3020000,No,No,Fono Particular,1,No
545,3/14/1961,Trabajador Dependiente,Casado,Enseñanza Básica,No,3230000,No,No,Celular,0,No
546,3/14/1956,Jubilado,Casado,Universitario,No,579000,No,No,Celular,1,No
547,3/14/1959,Trabajador Dependiente,Casado,Enseñanza Básica,No,2346000,No,No,Celular,5,Si
548,3/14/1957,Trabajador Dependiente,Casado,Universitario,No,4000,No,No,Celular,4,No
549,3/14/1954,Jubilado,Divorciado,Universitario,No,6850000,No,No,Fono Particular,1,No
550,3/14/1953,Jubilado,Casado,Universitario,No,324000,No,No,Celular,6,No
551,3/14/1958,Jubilado,Casado,Universitario,No,2795000,No,No,Celular,2,Si
552,3/14/1953,Jubilado,Divorciado,Universitario,No,4572000,No,No,Celular,5,No
553,3/14/1958,Jubilado,Divorciado,Universitario,No,482000,No,No,Fono Particular,3,Si
554,3/14/1958,Trabajador Dependiente,Casado,Universitario,No,3020000,No,No,Fono Particular,0,No
